"id","ip_address","campaign","station","created_at","city","state","user_agent","referral","banner_size"
90,"108.0.186.6","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:40:58.878794","Oxnard","California","Mozilla/5.0 (Windows NT 5.1; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.khay.com/","728x90"
99,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:43:08.541207","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","300x250"
101,"108.0.186.6","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:43:20.514886","Oxnard","California","Mozilla/5.0 (Windows NT 5.1; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.khay.com/","300x250"
110,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:34:02.3472","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.khay.com/","728x90"
82,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:31:17.873188","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.87 Safari/537.36","http://www.951kbby.com/","160x600"
86,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:33:28.957353","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.87 Safari/537.36","http://www.951kbby.com/","300x250"
92,"108.0.186.6","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:42:22.590599","Oxnard","California","Mozilla/5.0 (Windows NT 5.1; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.khay.com/","300x250"
94,"108.0.186.6","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:42:25.737916","Oxnard","California","Mozilla/5.0 (Windows NT 5.1; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.khay.com/","300x250"
104,"24.190.123.140","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:02:56.127489","Bedford Hills","New York","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:44.0) Gecko/20100101 Firefox/44.0","http://www.khay.com/","728x90"
108,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:33:42.430015","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://www.khay.com/","300x250"
83,"104.174.5.41","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:31:40.229607","Los Angeles","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4",,"728x90"
85,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:33:28.879134","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.87 Safari/537.36","http://www.951kbby.com/","160x600"
96,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:42:52.434461","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","728x90"
98,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:43:08.425089","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","728x90"
100,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:43:09.709798","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","300x250"
102,"108.0.186.6","ag_04202016","OXNARD-KHAY-FM","2016-04-27 22:43:21.378585","Oxnard","California","Mozilla/5.0 (Windows NT 5.1; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.khay.com/","300x250"
105,"66.117.9.146","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:23:34.86123","Los Angeles","California","mozilla/5.0 (windows nt 6.2; wow64) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1500.72 safari/537.36","http://www.khay.com/","300x250"
112,"107.185.218.51","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:35:20.27592","Van Nuys","California","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:44.0) Gecko/20100101 Firefox/44.0","http://www.khay.com/","728x90"
113,"166.137.8.107","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:37:55.017465","Downey","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
114,"166.137.8.107","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:38:34.129275","Downey","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"160x600"
115,"100.9.164.18","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:43:57.028143","Los Angeles","California","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://khay.tunegenie.com/music/_framed_ad/old-dominion/meat-and-candy/snapback/?pagename=onair&size=728x90&b=khay&sid=1042414495","728x90"
116,"100.9.164.18","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:46:52.277825","Los Angeles","California","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://khay.tunegenie.com/music/_framed_ad/old-dominion/meat-and-candy/snapback/?pagename=onair&size=300x250&b=khay&sid=1042414495","300x250"
117,"166.137.8.88","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:50:00.079572","Downey","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"160x600"
118,"166.137.8.88","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:51:01.942102","Downey","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
119,"166.137.8.88","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:51:01.977062","Downey","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"160x600"
120,"70.214.11.148","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:52:09.66422","San Francisco","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"160x600"
121,"166.137.8.88","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:52:36.525665","Downey","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"160x600"
122,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-27 23:57:33.906476","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://www.khay.com/","300x250"
123,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:02:10.767906","Torrance","California","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.khay.com/","300x250"
124,"38.88.223.98","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:09:05.410163","Miami","Florida","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kbby.tunegenie.com/music/_framed_ad/trisha-yearwood/the-passion-new-orleans-original-television-soundtrack/broken/?pagename=onair&size=728x90&b=kbby&sid=1085300473","728x90"
125,"38.88.223.98","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:09:05.465662","Miami","Florida","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kbby.tunegenie.com/music/_framed_ad/trisha-yearwood/the-passion-new-orleans-original-television-soundtrack/broken/?pagename=onair&size=300x250&b=kbby&sid=1085300473","300x250"
126,"100.9.159.115","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:09:43.104175","Pomona","California","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","300x250"
127,"100.9.159.115","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:10:49.193996","Pomona","California","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kbby.tunegenie.com/music/_framed_ad/phil-collins/hits/true-colors/?pagename=onair&size=300x250&b=kbby&sid=30726292","300x250"
128,"71.220.209.21","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:11:21.537621","Roseburg","Oregon","Mozilla/5.0 (Windows Phone 8.1; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 521) like Gecko","http://www.khay.com/2016/04/25/the-great-mothers-day-giveaway/","300x250"
129,"166.170.15.121","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:13:05.268973","Lynwood","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
130,"38.88.223.98","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:13:47.418336","Miami","Florida","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kbby.tunegenie.com/music/_framed_ad/trisha-yearwood/the-passion-new-orleans-original-television-soundtrack/broken/?pagename=onair&size=300x250&b=kbby&sid=1085300473","300x250"
131,"45.48.65.169","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:14:17.245634","Oxnard","California","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MDDCJS; rv:11.0) like Gecko","http://www.khay.com/","728x90"
132,"38.88.223.98","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:28:27.98747","Miami","Florida","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kbby.tunegenie.com/music/_framed_ad/trisha-yearwood/the-passion-new-orleans-original-television-soundtrack/broken/?pagename=onair&size=728x90&b=kbby&sid=1085300473","728x90"
133,"76.90.74.206","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:41:15.03271","Atascadero","California","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","300x250"
134,"76.90.74.206","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:41:41.19575","Atascadero","California","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/station-information/","160x600"
135,"76.90.74.206","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:43:38.166362","Atascadero","California","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.khay.com/","160x600"
137,"66.117.9.146","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:49:31.977312","Los Angeles","California","mozilla/5.0 (windows nt 6.2; wow64) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1500.72 safari/537.36","http://www.951kbby.com/2015/06/16/john-tesh-2/","160x600"
140,"70.213.5.54","ag_04202016","OXNARD-KHAY-FM","2016-04-28 01:09:29.726765","Vallejo","California","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H321 Safari/600.1.4",,"300x250"
142,"107.184.96.149","ag_04202016","OXNARD-KHAY-FM","2016-04-28 01:18:42.443627","Westlake Village","California","Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/14.1.119979954 Mobile/13E238 Safari/600.1.4",,"728x90"
144,"66.214.92.221","ag_04202016","OXNARD-KHAY-FM","2016-04-28 01:27:29.425471","Westlake Village","California","Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko","http://www.khay.com/station-appearances/","160x600"
146,"70.197.65.64","ag_04202016","OXNARD-KHAY-FM","2016-04-28 01:34:52.617818","Malibu","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
149,"45.33.139.45","ag_04202016","OXNARD-KHAY-FM","2016-04-28 01:46:00.165667","Saratoga","California","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.0.1IT",,"300x250"
155,"64.203.63.170","ag_04202016","OXNARD-KHAY-FM","2016-04-28 02:51:56.890995","Washington","District Of Columbia","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.khay.com/","300x250"
159,"172.251.105.78","ag_04202016","OXNARD-KHAY-FM","2016-04-28 03:27:32.584904","Oxnard","California","Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-N920V 4G Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36","http://www.khay.com/","160x600"
164,"108.235.104.181","ag_04202016","OXNARD-KHAY-FM","2016-04-28 03:30:12.368537","Valencia","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"300x250"
170,"173.227.19.123","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:00:46.101662","San Jose","California","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
174,"70.178.177.134","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:23.763708","Siloam Springs","Arkansas","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
176,"104.172.90.165","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:28.569791","Los Angeles","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
178,"71.83.143.70","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:32.171323","Perris","California","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://player.radio.com/listen/station/k-frog","300x250"
136,"136.243.43.228","ag_04202016","OXNARD-KHAY-FM","2016-04-28 00:46:52.939927","Berlin","Berlin","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36",,"300x250"
139,"70.213.5.54","ag_04202016","OXNARD-KHAY-FM","2016-04-28 01:09:29.723452","Vallejo","California","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H321 Safari/600.1.4",,"160x600"
143,"66.214.92.221","ag_04202016","OXNARD-KHAY-FM","2016-04-28 01:25:16.98831","Westlake Village","California","Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko","http://www.khay.com/","728x90"
147,"70.197.65.64","ag_04202016","OXNARD-KHAY-FM","2016-04-28 01:36:54.565892","Malibu","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
151,"71.165.208.155","ag_04202016","OXNARD-KHAY-FM","2016-04-28 02:05:37.399888","Moreno Valley","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/6.1.6 Safari/537.78.2",,"300x250"
153,"45.48.65.169","ag_04202016","OXNARD-KHAY-FM","2016-04-28 02:34:00.643431","Oxnard","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
158,"45.48.86.158","ag_04202016","OXNARD-KHAY-FM","2016-04-28 03:22:34.288297","Oxnard","California","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","300x250"
163,"108.235.104.181","ag_04202016","OXNARD-KHAY-FM","2016-04-28 03:29:14.315145","Valencia","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"160x600"
165,"66.117.9.146","ag_04202016","OXNARD-KHAY-FM","2016-04-28 03:40:49.83506","Los Angeles","California","mozilla/5.0 (windows nt 6.2; wow64) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1500.72 safari/537.36","http://www.951kbby.com/shows/bill-michaels/","300x250"
168,"72.20.25.210","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:00:10.728973","Newport Beach","California","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36 OPR/36.0.2130.65","http://player.radio.com/listen/station/k-frog","300x250"
171,"71.170.15.162","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:02.885128","Richardson","Texas","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/2010/07/19/if-i-die-young-story-behind-the-lyrics/","300x250"
173,"54.167.11.249","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:19.513684","Ashburn","Virginia","Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0","http://kfrog.cbslocal.com/2016/04/18/national-youth-hiv-aids-awareness-day/","300x250"
175,"192.213.136.129","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:26.353713","Rosemead","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
177,"134.139.243.77","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:31.218838","Long Beach","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
179,"153.107.193.206","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:37.192689","St Leonards","New South Wales","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.87 Safari/537.36","http://kfrog.cbslocal.com/2016/04/27/sam-hunt-vs-blackjack-billy-frog-wars/","300x250"
138,"166.170.15.52","ag_04202016","OXNARD-KHAY-FM","2016-04-28 01:05:13.445506","Lynwood","California","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/14.1.119979954 Mobile/12H143 Safari/600.1.4",,"728x90"
141,"76.175.206.253","ag_04202016","OXNARD-KHAY-FM","2016-04-28 01:13:53.286776","Fullerton","California","Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/50.0.2661.77 Mobile/13E238 Safari/601.1.46",,"160x600"
150,"71.165.208.155","ag_04202016","OXNARD-KHAY-FM","2016-04-28 02:05:31.512865","Moreno Valley","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/6.1.6 Safari/537.78.2",,"160x600"
156,"166.170.15.121","ag_04202016","OXNARD-KHAY-FM","2016-04-28 03:05:18.473544","Lynwood","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
160,"172.251.105.78","ag_04202016","OXNARD-KHAY-FM","2016-04-28 03:27:41.149241","Oxnard","California","Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-N920V 4G Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36","http://khay.tunegenie.com/music/_framed_ad/_/_/_/?pagename=hours&size=300x250&b=khay","300x250"
162,"108.235.104.181","ag_04202016","OXNARD-KHAY-FM","2016-04-28 03:29:14.260999","Valencia","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"300x250"
166,"66.117.9.146","ag_04202016","OXNARD-KHAY-FM","2016-04-28 03:40:50.072523","Los Angeles","California","mozilla/5.0 (windows nt 6.2; wow64) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1500.72 safari/537.36","http://www.951kbby.com/shows/bill-michaels/","728x90"
167,"76.89.165.228","ag_04202016","OXNARD-KHAY-FM","2016-04-28 03:56:55.910236","Westlake Village","California","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html","300x250"
172,"72.183.195.36","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:06.998936","Anthony","Texas","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
180,"163.150.228.200","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:38.593304","Rancho Cucamonga","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
182,"116.240.167.250","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 04:01:43.890052","Melbourne","Victoria","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/27/sam-hunt-vs-blackjack-billy-frog-wars/","300x250"
